obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('212',)",3659647442,2,33.92670059,3724598993,3724598993,3659647442,0,internal_timestamp,389.3399963,971024,1450658641,6.275400162,3.392670059,34.03040176,1028.547969,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('213',)",3659647453,2,33.90650177,3724598993,3724598993,3659647453,0,internal_timestamp,392.230011,977647,1450658652,6.248099804,3.390650177,34.03368272,1028.56756,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('214',)",3659647464,2,33.90430069,3724598993,3724598993,3659647464,0,internal_timestamp,395.2000122,973386,1450658663,6.244100094,3.390430069,34.03376088,1028.5818,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('215',)",3659647475,2,33.90370178,3724598993,3724598993,3659647475,0,internal_timestamp,398.1400146,969106,1450658674,6.242000103,3.390370178,34.03374651,1028.595568,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('216',)",3659647486,2,33.89210129,3724598993,3724598993,3659647486,0,internal_timestamp,401.0599976,976741,1450658685,6.224899769,3.389210129,34.03642954,1028.613423,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('217',)",3659647497,2,33.88219833,3724598993,3724598993,3659647497,0,internal_timestamp,404.019989,971873,1450658696,6.211699963,3.388219833,34.03709541,1028.62934,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('218',)",3659647508,2,33.86989975,3724598993,3724598993,3659647508,0,internal_timestamp,406.9500122,976964,1450658707,6.195199966,3.386989975,34.03839357,1028.646062,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('219',)",3659647519,2,33.84880066,3724598993,3724598993,3659647519,0,internal_timestamp,409.9200134,972374,1450658718,6.169000149,3.384880066,34.03952252,1028.66416,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('220',)",3659647530,2,33.82249832,3724598993,3724598993,3659647530,0,internal_timestamp,412.8699951,977539,1450658729,6.134399891,3.382249832,34.04323027,1028.685338,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('221',)",3659647541,2,33.79809952,3724598993,3724598993,3659647541,0,internal_timestamp,415.769989,983123,1450658740,6.102399826,3.379809952,34.04648914,1028.70557,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('222',)",3659647552,2,33.79370117,3724598993,3724598993,3659647552,0,internal_timestamp,418.75,978569,1450658751,6.096199989,3.379370117,34.04629978,1028.719938,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('223',)",3659647563,2,33.77659988,3724598993,3724598993,3659647563,0,internal_timestamp,421.6700134,984901,1450658762,6.073599815,3.377659988,34.04831534,1028.737998,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('224',)",3659647574,2,33.73260117,3724598993,3724598993,3659647574,0,internal_timestamp,424.5799866,981606,1450658773,6.015500069,3.373260117,34.05570931,1028.765056,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('225',)",3659647585,2,33.70470047,3724598993,3724598993,3659647585,0,internal_timestamp,427.4299927,979219,1450658784,5.979199886,3.370470047,34.05935445,1028.785917,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('226',)",3659647596,2,33.69869995,3724598993,3724598993,3659647596,0,internal_timestamp,430.2099915,984805,1450658795,5.97179985,3.369869995,34.05866175,1028.799131,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('227',)",3659647607,2,33.69060135,3724598993,3724598993,3659647607,0,internal_timestamp,433.1799927,980803,1450658806,5.962200165,3.369060135,34.0577228,1028.81332,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('228',)",3659647618,2,33.6841011,3724598993,3724598993,3659647618,0,internal_timestamp,436.1199951,986716,1450658817,5.95389986,3.36841011,34.0572909,1028.827595,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('229',)",3659647629,2,33.67359924,3724598993,3724598993,3659647629,0,internal_timestamp,439.019989,992191,1450658828,5.94080019,3.367359924,34.05719252,1028.842596,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('230',)",3659647640,2,33.65200043,3724598993,3724598993,3659647640,0,internal_timestamp,441.8999939,985883,1450658839,5.911200047,3.365200043,34.06117295,1028.862939,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('231',)",3659647651,2,33.61360168,3724598993,3724598993,3659647651,0,internal_timestamp,444.7999878,992089,1450658850,5.864299774,3.361360168,34.06359444,1028.884465,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('232',)",3659647662,2,33.5965004,3724598993,3724598993,3659647662,0,internal_timestamp,447.6300049,988950,1450658861,5.845200062,3.35965004,34.06211279,1028.898854,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('233',)",3659647673,2,33.5965004,3724598993,3724598993,3659647673,0,internal_timestamp,450.480011,256,1450658873,5.84499979,3.35965004,34.06090618,1028.911015,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('234',)",3659647684,2,33.58869934,3724598993,3724598993,3659647684,0,internal_timestamp,453.3299866,991092,1450658883,5.834700108,3.358869934,34.06105218,1028.925595,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('235',)",3659647695,2,33.57899857,3724598993,3724598993,3659647695,0,internal_timestamp,456.1700134,996972,1450658894,5.820600033,3.357899857,34.06287834,1028.941961,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('236',)",3659647706,2,33.57569885,3724598993,3724598993,3659647706,0,internal_timestamp,459,991830,1450658905,5.815599918,3.357569885,34.06278348,1028.955549,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('237',)",3659647717,2,33.5705986,3724598993,3724598993,3659647717,0,internal_timestamp,461.8599854,998511,1450658916,5.807499886,3.35705986,34.06375801,1028.97053,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('238',)",3659647728,2,33.56480026,3724598993,3724598993,3659647728,0,internal_timestamp,464.6900024,994916,1450658927,5.799300194,3.356480026,34.06406025,1028.984858,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('239',)",3659647739,2,33.53499985,3724598993,3724598993,3659647739,0,internal_timestamp,467.5499878,2305,1450658939,5.758999825,3.353499985,34.06953269,1029.00769,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('240',)",3659647750,2,33.53229904,3724598993,3724598993,3659647750,0,internal_timestamp,470.4299927,997672,1450658949,5.754600048,3.353229904,34.06948393,1029.021461,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('241',)",3659647761,2,33.52640152,3724598993,3724598993,3659647761,0,internal_timestamp,473.3500061,4544,1450658961,5.743899822,3.352640152,34.07214239,1029.03839,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('242',)",3659647772,2,33.52700043,3724598993,3724598993,3659647772,0,internal_timestamp,476.2099915,895,1450658972,5.740699768,3.352700043,34.07462296,1029.0539,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('243',)",3659647783,2,33.53070068,3724598993,3724598993,3659647783,0,internal_timestamp,479.0499878,997646,1450658982,5.740799904,3.353070068,34.07729627,1029.069029,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('244',)",3659647794,2,33.53129959,3724598993,3724598993,3659647794,0,internal_timestamp,481.8299866,7864,1450658994,5.737500191,3.353129959,34.07991744,1029.084295,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('245',)",3659647805,2,33.51570129,3724598993,3724598993,3659647805,0,internal_timestamp,484.6099854,5913,1450659005,5.714799881,3.351570129,34.08376478,1029.103119,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('246',)",3659647816,2,33.49280167,3724598993,3724598993,3659647816,0,internal_timestamp,487.3800049,12120,1450659016,5.68380022,3.349280167,34.08771858,1029.123085,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('247',)",3659647827,2,33.47790146,3724598993,3724598993,3659647827,0,internal_timestamp,490.0700073,6273,1450659027,5.664000034,3.347790146,34.08947683,1029.139457,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('248',)",3659647838,2,33.45449829,3724598993,3724598993,3659647838,0,internal_timestamp,492.7900085,1369,1450659038,5.63409996,3.345449829,34.09177173,1029.15773,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('249',)",3659647849,2,33.4367981,3724598993,3724598993,3659647849,0,internal_timestamp,495.5899963,8819,1450659049,5.610000134,3.34367981,34.09463416,1029.176041,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('250',)",3659647860,2,33.43009949,3724598993,3724598993,3659647860,0,internal_timestamp,498.4100037,4699,1450659060,5.600299835,3.343009949,34.09542864,1029.190902,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('251',)",3659647871,2,33.41859818,3724598993,3724598993,3659647871,0,internal_timestamp,501.1000061,10277,1450659071,5.583799839,3.341859818,34.0977028,1029.207232,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('252',)",3659647882,2,33.39319992,3724598993,3724598993,3659647882,0,internal_timestamp,503.8099976,15664,1450659082,5.55009985,3.339319992,34.10156343,1029.227179,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('253',)",3659647893,2,33.3891983,3724598993,3724598993,3659647893,0,internal_timestamp,506.5599976,10725,1450659093,5.54489994,3.33891983,34.10090723,1029.239973,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('254',)",3659647904,2,33.38669968,3724598993,3724598993,3659647904,0,internal_timestamp,509.3500061,17824,1450659104,5.540599823,3.338669968,34.10102817,1029.253441,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('255',)",3659647915,2,33.38299942,3724598993,3724598993,3659647915,0,internal_timestamp,512.1699829,13012,1450659115,5.534699917,3.338299942,34.10138578,1029.267444,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('256',)",3659647926,2,33.33959961,3724598993,3724598993,3659647926,0,internal_timestamp,514.9299927,24025,1450659126,5.474699974,3.333959961,34.1113377,1029.29587,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('257',)",3659647937,2,33.31529999,3724598993,3724598993,3659647937,0,internal_timestamp,517.7199707,24344,1450659137,5.442800045,3.331529999,34.11457511,1029.315424,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('258',)",3659647948,2,33.28239822,3724598993,3724598993,3659647948,0,internal_timestamp,520.5100098,18767,1450659148,5.398200035,3.328239822,34.12086837,1029.339044,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('259',)",3659647959,2,33.25450134,3724598993,3724598993,3659647959,0,internal_timestamp,523.3599854,22869,1450659159,5.359799862,3.325450134,34.12655139,1029.361632,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('260',)",3659647970,2,33.2276001,3724598993,3724598993,3659647970,0,internal_timestamp,526.1300049,13720,1450659170,5.323800087,3.32276001,34.1309737,1029.382535,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('261',)",3659647981,2,33.21640015,3724598993,3724598993,3659647981,0,internal_timestamp,528.9799805,16735,1450659181,5.30919981,3.321640015,34.13157316,1029.397998,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('262',)",3659647992,2,33.21179962,3724598993,3724598993,3659647992,0,internal_timestamp,531.8300171,20849,1450659192,5.302400112,3.321179962,34.13179429,1029.412145,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('263',)",3659648003,2,33.20529938,3724598993,3724598993,3659648003,0,internal_timestamp,534.6900024,25871,1450659203,5.292900085,3.320529938,34.13258006,1029.427135,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('264',)",3659648014,2,33.19589996,3724598993,3724598993,3659648014,0,internal_timestamp,537.5100098,31295,1450659214,5.279099941,3.319589996,34.13443668,1029.443345,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('265',)",3659648025,2,33.17990112,3724598993,3724598993,3659648025,0,internal_timestamp,540.3300171,25651,1450659225,5.256899834,3.317990112,34.13727651,1029.46142,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('266',)",3659648036,2,33.1609993,3724598993,3724598993,3659648036,0,internal_timestamp,543.1900024,20219,1450659236,5.23029995,3.31609993,34.14124293,1029.481135,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('267',)",3659648047,2,33.14749908,3724598993,3724598993,3659648047,0,internal_timestamp,546.0599976,25198,1450659247,5.211299896,3.314749908,34.14366289,1029.498687,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('268',)",3659648058,2,33.14300156,3724598993,3724598993,3659648058,0,internal_timestamp,548.9099731,30044,1450659258,5.204899788,3.314300156,34.143593,1029.512551,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('269',)",3659648069,2,33.1393013,3724598993,3724598993,3659648069,0,internal_timestamp,551.7999878,37173,1450659269,5.198599815,3.31393013,34.14431368,1029.527208,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('270',)",3659648080,2,33.14009857,3724598993,3724598993,3659648080,0,internal_timestamp,554.7000122,31482,1450659280,5.198200226,3.314009857,34.14418193,1029.540474,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('271',)",3659648091,2,33.12649918,3724598993,3724598993,3659648091,0,internal_timestamp,557.5800171,25506,1450659291,5.177999973,3.312649918,34.14770121,1029.559092,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('272',)",3659648102,2,33.0951004,3724598993,3724598993,3659648102,0,internal_timestamp,560.4699707,29231,1450659302,5.129099846,3.30951004,34.16000946,1029.58839,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('273',)",3659648113,2,33.09289932,3724598993,3724598993,3659648113,0,internal_timestamp,563.4299927,33926,1450659313,5.12869978,3.309289932,34.15641008,1029.5992,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('274',)",3659648124,2,33.08739853,3724598993,3724598993,3659648124,0,internal_timestamp,566.4099731,39145,1450659324,5.119800091,3.308739853,34.1576659,1029.615026,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('275',)",3659648135,2,33.07690048,3724598993,3724598993,3659648135,0,internal_timestamp,569.2999878,31326,1450659335,5.104000092,3.307690048,34.16025785,1029.632382,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('276',)",3659648146,2,33.07929993,3724598993,3724598993,3659648146,0,internal_timestamp,572.2800293,38681,1450659346,5.106100082,3.307929993,34.15938008,1029.645105,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('277',)",3659648157,2,33.07410049,3724598993,3724598993,3659648157,0,internal_timestamp,572.8099976,33221,1450659357,5.099299908,3.307410049,34.16007163,1029.648962,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('278',)",3659648160,2,33.0727005,3724598993,3724598993,3659648160,0,internal_timestamp,572.8300171,33309,1450659360,5.096399784,3.30727005,34.16140766,1029.650482,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('279',)",3659652070,2,33.05950165,3724598993,3724598993,3659652070,0,internal_timestamp,574.3200073,469753,1450663270,5.081099987,3.305950165,34.16109139,1029.659048,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('280',)",3659652081,2,33.05920029,3724598993,3724598993,3659652081,0,internal_timestamp,572.4000244,467217,1450663281,5.08190012,3.305920029,34.16089297,1029.64997,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('281',)",3659652092,2,33.06010056,3724598993,3724598993,3659652092,0,internal_timestamp,570.5100098,464498,1450663292,5.084000111,3.306010056,34.16073528,1029.640894,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('282',)",3659652103,2,33.05929947,3724598993,3724598993,3659652103,0,internal_timestamp,568.6900024,472201,1450663303,5.084000111,3.305929947,34.16072813,1029.632528,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('283',)",3659652114,2,33.06840134,3724598993,3724598993,3659652114,0,internal_timestamp,566.75,475553,1450663314,5.09829998,3.306840134,34.15758679,1029.619298,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('284',)",3659652125,2,33.07519913,3724598993,3724598993,3659652125,0,internal_timestamp,564.8599854,467858,1450663325,5.108399868,3.307519913,34.15605229,1029.608105,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('285',)",3659652136,2,33.10440063,3724598993,3724598993,3659652136,0,internal_timestamp,563.039978,467114,1450663336,5.151000023,3.310440063,34.14710526,1029.587191,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('286',)",3659652147,2,33.11600113,3724598993,3724598993,3659652147,0,internal_timestamp,561.3499756,481381,1450663347,5.167399883,3.311600113,34.14456727,1029.575307,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('287',)",3659652158,2,33.125,3724598993,3724598993,3659652158,0,internal_timestamp,559.5499878,471204,1450663358,5.180500031,3.3125,34.1424583,1029.563682,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('288',)",3659652169,2,33.12670136,3724598993,3724598993,3659652169,0,internal_timestamp,557.7199707,467226,1450663369,5.182600021,3.312670136,34.14318741,1029.555581,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('289',)",3659652180,2,33.12829971,3724598993,3724598993,3659652180,0,internal_timestamp,555.7000122,474498,1450663380,5.185400009,3.312829971,34.14318224,1029.545937,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('290',)",3659652191,2,33.13359833,3724598993,3724598993,3659652191,0,internal_timestamp,553.8499756,482203,1450663391,5.193600178,3.313359833,34.14184071,1029.535321,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('291',)",3659652202,2,33.13830185,3724598993,3724598993,3659652202,0,internal_timestamp,552.2800293,477991,1450663402,5.200500011,3.313830185,34.14099907,1029.526554,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('292',)",3659652213,2,33.17029953,3724598993,3724598993,3659652213,0,internal_timestamp,550.6500244,472361,1450663413,5.246500015,3.317029953,34.1317023,1029.505768,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('293',)",3659652224,2,33.18619919,3724598993,3724598993,3659652224,0,internal_timestamp,549.0900269,480083,1450663424,5.266600132,3.318619919,34.13025499,1029.494849,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('294',)",3659652235,2,33.19580078,3724598993,3724598993,3659652235,0,internal_timestamp,547.4299927,476310,1450663435,5.278999805,3.319580078,34.12947284,1029.484995,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('295',)",3659652246,2,33.19860077,3724598993,3724598993,3659652246,0,internal_timestamp,545.7000122,473891,1450663446,5.282599926,3.319860077,34.1298823,1029.476906,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('296',)",3659652257,2,33.19940186,3724598993,3724598993,3659652257,0,internal_timestamp,544,481472,1450663457,5.283899784,3.319940186,34.13032708,1029.469281,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('297',)",3659652268,2,33.2030983,3724598993,3724598993,3659652268,0,internal_timestamp,542.4000244,477859,1450663468,5.289899826,3.32030983,34.12926112,1029.460313,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('298',)",3659652279,2,33.20510101,3724598993,3724598993,3659652279,0,internal_timestamp,540.789978,486790,1450663479,5.293399811,3.320510101,34.12880174,1029.452102,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('299',)",3659652290,2,33.21020126,3724598993,3724598993,3659652290,0,internal_timestamp,539.3800049,481583,1450663490,5.300799847,3.321020126,34.12782398,1029.443893,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('300',)",3659652301,2,33.22280121,3724598993,3724598993,3659652301,0,internal_timestamp,538.1400146,489478,1450663501,5.318200111,3.322280121,34.12518228,1029.433848,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('301',)",3659652312,2,33.22890091,3724598993,3724598993,3659652312,0,internal_timestamp,536.8800049,486463,1450663512,5.326600075,3.322890091,34.1242561,1029.426236,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('302',)",3659652323,2,33.2364006,3724598993,3724598993,3659652323,0,internal_timestamp,535.5800171,491561,1450663523,5.337100029,3.32364006,34.12281841,1029.417763,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('303',)",3659652334,2,33.25270081,3724598993,3724598993,3659652334,0,internal_timestamp,533.9099731,486143,1450663534,5.359099865,3.325270081,34.11994884,1029.404957,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('304',)",3659652345,2,33.29529953,3724598993,3724598993,3659652345,0,internal_timestamp,532.1599731,492671,1450663545,5.417900085,3.329529953,34.10982107,1029.381231,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('305',)",3659652356,2,33.30089951,3724598993,3724598993,3659652356,0,internal_timestamp,530.539978,487723,1450663556,5.423900127,3.330089951,34.1109304,1029.373881,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('306',)",3659652368,2,33.32730103,3724598993,3724598993,3659652368,0,internal_timestamp,528.8800049,495168,1450663567,5.459400177,3.332730103,34.10588893,1029.357617,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('307',)",3659652378,2,33.33530045,3724598993,3724598993,3659652378,0,internal_timestamp,527.1099854,489538,1450663578,5.469600201,3.333530045,34.10555233,1029.347884,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('308',)",3659652389,2,33.34619904,3724598993,3724598993,3659652389,0,internal_timestamp,525.3699951,494503,1450663589,5.48570013,3.334619904,34.10253292,1029.335396,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('309',)",3659652401,2,33.37519836,3724598993,3724598993,3659652401,0,internal_timestamp,523.9799805,499156,1450663600,5.52489996,3.337519836,34.09656583,1029.319134,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('310',)",3659652411,2,33.38629913,3724598993,3724598993,3659652411,0,internal_timestamp,523.0100098,494590,1450663611,5.537899971,3.338629913,34.09652215,1029.312927,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('311',)",3659652423,2,33.38940048,3724598993,3724598993,3659652423,0,internal_timestamp,522.0999756,500336,1450663622,5.542099953,3.338940048,34.09625322,1029.307984,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('312',)",3659652433,2,33.39199829,3724598993,3724598993,3659652433,0,internal_timestamp,521.1799927,494621,1450663633,5.545100212,3.339199829,34.09662865,1029.303661,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('313',)",3659652445,2,33.39749908,3724598993,3724598993,3659652445,0,internal_timestamp,520.2399902,500148,1450663644,5.552100182,3.339749908,34.09627057,1029.298138,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('314',)",3659652456,2,33.40050125,3724598993,3724598993,3659652456,0,internal_timestamp,519.3599854,497733,1450663655,5.556000233,3.340050125,34.09617652,1029.29351,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('315',)",3659652467,2,33.4054985,3724598993,3724598993,3659652467,0,internal_timestamp,518.4500122,506118,1450663666,5.562300205,3.34054985,34.09593828,1029.288311,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('316',)",3659652478,2,33.4178009,3724598993,3724598993,3659652478,0,internal_timestamp,517.6699829,501343,1450663677,5.578499794,3.34178009,34.09393096,1029.281001,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('317',)",3659652489,2,33.42580032,3724598993,3724598993,3659652489,0,internal_timestamp,516.8200073,496506,1450663688,5.588699818,3.342580032,34.09313137,1029.275116,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('318',)",3659652500,2,33.43050003,3724598993,3724598993,3659652500,0,internal_timestamp,515.9199829,504163,1450663699,5.594799995,3.343050003,34.09275127,1029.269877,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('319',)",3659652511,2,33.43249893,3724598993,3724598993,3659652511,0,internal_timestamp,515.0499878,500823,1450663710,5.598199844,3.343249893,34.09201883,1029.264857,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('320',)",3659652522,2,33.43769836,3724598993,3724598993,3659652522,0,internal_timestamp,514.0499878,511257,1450663721,5.605500221,3.343769836,34.09104407,1029.258531,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('321',)",3659652533,2,33.43830109,3724598993,3724598993,3659652533,0,internal_timestamp,513,506771,1450663732,5.60710001,3.343830109,34.09063393,1029.253179,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('322',)",3659652544,2,33.43769836,3724598993,3724598993,3659652544,0,internal_timestamp,512.0599976,503367,1450663743,5.607200146,3.343769836,34.09031573,1029.248603,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('323',)",3659652555,2,33.44929886,3724598993,3724598993,3659652555,0,internal_timestamp,511.1499939,502840,1450663754,5.624400139,3.344929886,34.08656753,1029.239187,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('324',)",3659652566,2,33.4632988,3724598993,3724598993,3659652566,0,internal_timestamp,510.2399902,512150,1450663765,5.641200066,3.34632988,34.08593844,1029.232278,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('325',)",3659652577,2,33.47359848,3724598993,3724598993,3659652577,0,internal_timestamp,509.230011,511068,1450663776,5.653900146,3.347359848,34.08529976,1029.225449,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('326',)",3659652588,2,33.48180008,3724598993,3724598993,3659652588,0,internal_timestamp,508.2600098,506820,1450663787,5.664000034,3.348180008,34.08488558,1029.219325,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('327',)",3659652599,2,33.49290085,3724598993,3724598993,3659652599,0,internal_timestamp,507.3900146,513709,1450663798,5.677599907,3.349290085,34.08417557,1029.212959,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('328',)",3659652610,2,33.50299835,3724598993,3724598993,3659652610,0,internal_timestamp,506.4400024,519501,1450663809,5.691299915,3.350299835,34.08226904,1029.205268,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
